2010/10/06  23:54:51.677 GPS-X
2010/10/07  00:05:21.700 GPS+X
2010/10/07  00:16:31.701 GPS-X
2010/10/07  00:28:11.737 GPS+X
2010/10/07  00:41:01.764 GPS-X
2010/10/07  00:55:51.819 GPS+X
2010/10/07  01:12:41.862 GPS-X
2010/10/07  01:33:11.914 GPS+X
2010/10/07  02:02:11.993 GPS-X
2010/10/07  20:00:09.501 GPS+X
2010/10/07  21:42:19.702 GPS-X
2010/10/10  22:24:21.270 GPS+X
2010/10/11  00:07:01.525 GPS-X
2010/10/28  01:02:19.079 GPS+X
2010/10/28  01:02:39.102 GPS-X
2010/10/28  01:05:52.480 GPS+X
2010/10/28  01:06:12.500 GPS-X
2010/10/28  15:16:53.740 GPS+X
2010/11/01  18:31:22.089 GPS-X
2010/11/01  18:31:52.110 GPS+X
2010/11/01  18:35:45.090 GPS-X
2010/11/01  18:36:25.108 GPS+X
2010/11/01  18:38:03.106 GPS-X
2010/11/01  18:38:13.125 GPS+X
2010/11/15  02:39:27.577 GPS-X
2010/11/15  02:46:37.567 GPS+X
2010/11/15  02:53:17.577 GPS-X
2010/11/15  02:59:07.582 GPS+X
2010/11/15  03:05:17.595 GPS-X
